Id,Time,Sat_A_Save,Sat_B_Save,Sat_A_Effort,Sat_B_Effort,Sat_A_Coverage,Sat_B_Coverage,Sat_A_SkillUse,Sat_B_SkillUse,Sat_A_WorkloadBurndown,Sat_B_WorkloadBurndown,Zfearanxiety,Zanger,ZRMIE_sum,walk,teamid,teamplanning_condition,mapa_first,remove,zwalk,zgamingexperience,Zpre_knowledge,Zspatial_ability,filter_$
BR758,7,0,0,60,0,147,0,25,34,.011,.032,.849437178061341,-.407747139783834,.391302384072034,.45,140,0,1,0,-.172947067782385,1.18158528036252,.775808030652281,.573386201790673,1
BR758,8,0,26,58,53,198,83,36,23,.0219,.0186,.849437178061341,-.407747139783834,.391302384072034,.45,140,0,1,0,-.172947067782385,1.18158528036252,.775808030652281,.573386201790673,1
BR758,9,0,17,57,58,394,13,2,4,.0006,.0042,.849437178061341,-.407747139783834,.391302384072034,.45,140,0,1,0,-.172947067782385,1.18158528036252,.775808030652281,.573386201790673,1
BR758,10,0,4,48,28,10,0,15,17,.0013,.0151,.849437178061341,-.407747139783834,.391302384072034,.45,140,0,1,0,-.172947067782385,1.18158528036252,.775808030652281,.573386201790673,1
BR758,11,0,14,37,56,24,6,20,0,.0063,0,.849437178061341,-.407747139783834,.391302384072034,.45,140,0,1,0,-.172947067782385,1.18158528036252,.775808030652281,.573386201790673,1
BR758,12,0,0,44,48,114,0,20,2,.0114,.0002,.849437178061341,-.407747139783834,.391302384072034,.45,140,0,1,0,-.172947067782385,1.18158528036252,.775808030652281,.573386201790673,1
BR758,13,0,0,45,47,205,3,25,15,.0136,.0115,.849437178061341,-.407747139783834,.391302384072034,.45,140,0,1,0,-.172947067782385,1.18158528036252,.775808030652281,.573386201790673,1
BR758,14,0,0,56,55,244,207,5,14,.0007,.0038,.849437178061341,-.407747139783834,.391302384072034,.45,140,0,1,0,-.172947067782385,1.18158528036252,.775808030652281,.573386201790673,1
BR758,15,0,1,49,57,12,7,27,.0023,.0183, ,.849437178061341,-.407747139783834,.391302384072034,.45,140,0,1,0,-.172947067782385,1.18158528036252,.775808030652281,.573386201790673,1
BX034,1,0,0,40,60,428,775,22,36,.0151,.0203,-.238790279669604,-.407747139783834,-2.05129945439004,.34,118,1,1,0,-1.03484055346785,1.18158528036252,-.00387904015325758,.835115172485451,1
BX034,2,0,0,45,51,271,366,45,24,.0289,.0205,-.238790279669604,-.407747139783834,-2.05129945439004,.34,118,1,1,0,-1.03484055346785,1.18158528036252,-.00387904015325758,.835115172485451,1
BX034,3,0,0,57,45,521,369,31,27,.0222,.0132,-.238790279669604,-.407747139783834,-2.05129945439004,.34,118,1,1,0,-1.03484055346785,1.18158528036252,-.00387904015325758,.835115172485451,1
BX034,4,0,0,48,51,399,238,29,13,.0187,.0138,-.238790279669604,-.407747139783834,-2.05129945439004,.34,118,1,1,0,-1.03484055346785,1.18158528036252,-.00387904015325758,.835115172485451,1
BX034,5,0,0,47,40,337,249,39,38,.011,.0407,-.238790279669604,-.407747139783834,-2.05129945439004,.34,118,1,1,0,-1.03484055346785,1.18158528036252,-.00387904015325758,.835115172485451,1
BX034,6,0,0,58,57,198,733,7,28,.0018,.0131,-.238790279669604,-.407747139783834,-2.05129945439004,.34,118,1,1,0,-1.03484055346785,1.18158528036252,-.00387904015325758,.835115172485451,1
BX034,7,0,0,45,48,32,235,14,42,.016,.0311,-.238790279669604,-.407747139783834,-2.05129945439004,.34,118,1,1,0,-1.03484055346785,1.18158528036252,-.00387904015325758,.835115172485451,1
BX034,8,0,0,44,59,288,559,12,27,.0056,.0143,-.238790279669604,-.407747139783834,-2.05129945439004,.34,118,1,1,0,-1.03484055346785,1.18158528036252,-.00387904015325758,.835115172485451,1
BX034,9,0,0,57,58,101,257,17,46,.0076,.0183,-.238790279669604,-.407747139783834,-2.05129945439004,.34,118,1,1,0,-1.03484055346785,1.18158528036252,-.00387904015325758,.835115172485451,1
BX034,10,0,0,52,60,136,329,18,11,.0104,.0007,-.238790279669604,-.407747139783834,-2.05129945439004,.34,118,1,1,0,-1.03484055346785,1.18158528036252,-.00387904015325758,.835115172485451,1
BX034,11,0,0,60,44,188,13,13,41,.0052,.0171,-.238790279669604,-.407747139783834,-2.05129945439004,.34,118,1,1,0,-1.03484055346785,1.18158528036252,-.00387904015325758,.835115172485451,1
BX034,12,0,0,60,53,93,308,11,10,.0043,.0017,-.238790279669604,-.407747139783834,-2.05129945439004,.34,118,1,1,0,-1.03484055346785,1.18158528036252,-.00387904015325758,.835115172485451,1
BX034,13,0,0,55,55,77,31,31,34,.0148,.0349,-.238790279669604,-.407747139783834,-2.05129945439004,.34,118,1,1,0,-1.03484055346785,1.18158528036252,-.00387904015325758,.835115172485451,1
BX034,14,0,33,58,60,267,3,24,41,.0011,.0433,-.238790279669604,-.407747139783834,-2.05129945439004,.34,118,1,1,0,-1.03484055346785,1.18158528036252,-.00387904015325758,.835115172485451,1
BX034,15,0,27,54,63,20,22,40,.0238,.0431, ,-.238790279669604,-.407747139783834,-2.05129945439004,.34,118,1,1,0,-1.03484055346785,1.18158528036252,-.00387904015325758,.835115172485451,1
CA726,1,0,0,4,41,0,737,0,45,0,.0471,-.964275251490235,-.407747139783834,-.829998535159005,.52,160,0,0,0,.375530604926545,-.0262935052933022,.775808030652281,1.09684414318023,1
CA726,2,0,0,0,56,0,847,40,19,.0463,.0127,-.964275251490235,-.407747139783834,-.829998535159005,.52,160,0,0,0,.375530604926545,-.0262935052933022,.775808030652281,1.09684414318023,1
CA726,3,0,0,51,38,833,228,46,19,.0353,.0136,-.964275251490235,-.407747139783834,-.829998535159005,.52,160,0,0,0,.375530604926545,-.0262935052933022,.775808030652281,1.09684414318023,1
CA726,4,0,0,59,36,636,244,26,12,.014,.0022,-.964275251490235,-.407747139783834,-.829998535159005,.52,160,0,0,0,.375530604926545,-.0262935052933022,.775808030652281,1.09684414318023,1
CA726,5,0,0,42,19,252,39,1,27,.0001,.0196,-.964275251490235,-.407747139783834,-.829998535159005,.52,160,0,0,0,.375530604926545,-.0262935052933022,.775808030652281,1.09684414318023,1
CA726,6,0,0,40,41,1,352,26,8,.0015,.0082,-.964275251490235,-.407747139783834,-.829998535159005,.52,160,0,0,0,.375530604926545,-.0262935052933022,.775808030652281,1.09684414318023,1
CA726,7,0,0,49,34,27,147,22,24,0,.0036,-.964275251490235,-.407747139783834,-.829998535159005,.52,160,0,0,0,.375530604926545,-.0262935052933022,.775808030652281,1.09684414318023,1
CA726,8,0,0,50,43,0,64,4,12,.0017,.0002,-.964275251490235,-.407747139783834,-.829998535159005,.52,160,0,0,0,.375530604926545,-.0262935052933022,.775808030652281,1.09684414318023,1
CA726,9,0,0,46,46,30,3,19,14,.0159,.0154,-.964275251490235,-.407747139783834,-.829998535159005,.52,160,0,0,0,.375530604926545,-.0262935052933022,.775808030652281,1.09684414318023,1
CA726,10,8,0,55,37,134,277,11,13,.0079,.0082,-.964275251490235,-.407747139783834,-.829998535159005,.52,160,0,0,0,.375530604926545,-.0262935052933022,.775808030652281,1.09684414318023,1
CA726,11,7,0,49,33,10,148,10,7,.0079,.0029,-.964275251490235,-.407747139783834,-.829998535159005,.52,160,0,0,0,.375530604926545,-.0262935052933022,.775808030652281,1.09684414318023,1
CA726,12,7,0,41,51,10,53,21,12,.0191,.0095,-.964275251490235,-.407747139783834,-.829998535159005,.52,160,0,0,0,.375530604926545,-.0262935052933022,.775808030652281,1.09684414318023,1
CA726,13,13,7,44,55,98,39,19,20,.0106,.0108,-.964275251490235,-.407747139783834,-.829998535159005,.52,160,0,0,0,.375530604926545,-.0262935052933022,.775808030652281,1.09684414318023,1
CA726,14,8,7,53,51,39,62,25,14,.0219,.0121,-.964275251490235,-.407747139783834,-.829998535159005,.52,160,0,0,0,.375530604926545,-.0262935052933022,.775808030652281,1.09684414318023,1
CA726,15,19,11,55,39,35,0,25,0,.0409, ,-.964275251490235,-.407747139783834,-.829998535159005,.52,160,0,0,0,.375530604926545,-.0262935052933022,.775808030652281,1.09684414318023,1
CD997,1,0,0,54,57,94,387,49,22,.0269,.0104,.849437178061341,-.407747139783834,-.585738351312797,.29,108,1,1,0,-1.42661031968851,1.18158528036252,.775808030652281,-.515593265564386,1
CD997,2,0,0,59,50,485,187,37,9,.0234,.0004,.849437178061341,-.407747139783834,-.585738351312797,.29,108,1,1,0,-1.42661031968851,1.18158528036252,.775808030652281,-.515593265564386,1
CD997,3,0,0,58,47,422,8,44,13,.0164,.0054,.849437178061341,-.407747139783834,-.585738351312797,.29,108,1,1,0,-1.42661031968851,1.18158528036252,.775808030652281,-.515593265564386,1
CD997,4,0,0,58,56,295,97,50,8,.0252,.0014,.849437178061341,-.407747139783834,-.585738351312797,.29,108,1,1,0,-1.42661031968851,1.18158528036252,.775808030652281,-.515593265564386,1
CD997,5,0,0,60,48,453,26,37,12,.0061,.0037,.849437178061341,-.407747139783834,-.585738351312797,.29,108,1,1,0,-1.42661031968851,1.18158528036252,.775808030652281,-.515593265564386,1
CD997,6,0,0,60,53,109,66,21,5,.0134,.001,.849437178061341,-.407747139783834,-.585738351312797,.29,108,1,1,0,-1.42661031968851,1.18158528036252,.775808030652281,-.515593265564386,1
CD997,7,12,0,58,39,14,18,9,6,.0063,.0006,.849437178061341,-.407747139783834,-.585738351312797,.29,108,1,1,0,-1.42661031968851,1.18158528036252,.775808030652281,-.515593265564386,1
CD997,8,6,0,59,49,0,10,13,9,.0014,.0036,.849437178061341,-.407747139783834,-.585738351312797,.29,108,1,1,0,-1.42661031968851,1.18158528036252,.775808030652281,-.515593265564386,1
CD997,9,0,0,53,55,26,64,12,18,.0076,.0171,.849437178061341,-.407747139783834,-.585738351312797,.29,108,1,1,0,-1.42661031968851,1.18158528036252,.775808030652281,-.515593265564386,1
CD997,10,0,0,51,56,137,308,5,38,.0003,.0196,.849437178061341,-.407747139783834,-.585738351312797,.29,108,1,1,0,-1.42661031968851,1.18158528036252,.775808030652281,-.515593265564386,1
CD997,11,0,0,54,52,6,353,40,36,.0003,.0213,.849437178061341,-.407747139783834,-.585738351312797,.29,108,1,1,0,-1.42661031968851,1.18158528036252,.775808030652281,-.515593265564386,1
CD997,12,0,0,60,54,5,384,60,21,.0006,.0096,.849437178061341,-.407747139783834,-.585738351312797,.29,108,1,1,0,-1.42661031968851,1.18158528036252,.775808030652281,-.515593265564386,1
CD997,13,0,0,60,49,11,173,31,7,0,.0012,.849437178061341,-.407747139783834,-.585738351312797,.29,108,1,1,0,-1.42661031968851,1.18158528036252,.775808030652281,-.515593265564386,1
CD997,14,0,0,59,50,0,21,5,5,0,.0007,.849437178061341,-.407747139783834,-.585738351312797,.29,108,1,1,0,-1.42661031968851,1.18158528036252,.775808030652281,-.515593265564386,1
CD997,15,0,0,63,51,0,20,29,.0052,.0215, ,.849437178061341,-.407747139783834,-.585738351312797,.29,108,1,1,0,-1.42661031968851,1.18158528036252,.775808030652281,-.515593265564386,1
CI851,1,0,8,49,44,0,56,43,38,.0608,.038,3.02589209352323,3.55038363177632,.635562567918242,.91,152,1,1,0,3.43133478144773,-1.772702412111,-.00387904015325758,.180792745748506,1
CI851,2,0,36,56,53,1094,2,24,40,.0166,.036,3.02589209352323,3.55038363177632,.635562567918242,.91,152,1,1,0,3.43133478144773,-1.772702412111,-.00387904015325758,.180792745748506,1
CI851,3,15,30,47,53,14,80,32,12,.0327,.0074,3.02589209352323,3.55038363177632,.635562567918242,.91,152,1,1,0,3.43133478144773,-1.772702412111,-.00387904015325758,.180792745748506,1
CI851,4,31,0,52,47,2,134,27,19,.0177,.0187,3.02589209352323,3.55038363177632,.635562567918242,.91,152,1,1,0,3.43133478144773,-1.772702412111,-.00387904015325758,.180792745748506,1
CI851,5,13,17,50,45,73,14,9,9,.0085,.0085,3.02589209352323,3.55038363177632,.635562567918242,.91,152,1,1,0,3.43133478144773,-1.772702412111,-.00387904015325758,.180792745748506,1
CI851,6,8,8,29,48,2,1,10,20,.0105,.0194,3.02589209352323,3.55038363177632,.635562567918242,.91,152,1,1,0,3.43133478144773,-1.772702412111,-.00387904015325758,.180792745748506,1
CI851,7,10,18,38,51,0,9,26,20,.0245,.0183,3.02589209352323,3.55038363177632,.635562567918242,.91,152,1,1,0,3.43133478144773,-1.772702412111,-.00387904015325758,.180792745748506,1
CI851,8,23,17,47,56,5,8,14,18,.0112,.0189,3.02589209352323,3.55038363177632,.635562567918242,.91,152,1,1,0,3.43133478144773,-1.772702412111,-.00387904015325758,.180792745748506,1
CI851,9,9,18,36,46,31,0,19,9,.019,.0095,3.02589209352323,3.55038363177632,.635562567918242,.91,152,1,1,0,3.43133478144773,-1.772702412111,-.00387904015325758,.180792745748506,1
CI851,10,18,9,54,48,1,0,11,0,.01,0,3.02589209352323,3.55038363177632,.635562567918242,.91,152,1,1,0,3.43133478144773,-1.772702412111,-.00387904015325758,.180792745748506,1
CI851,11,9,0,54,49,10,0,3,0,.0006,0,3.02589209352323,3.55038363177632,.635562567918242,.91,152,1,1,0,3.43133478144773,-1.772702412111,-.00387904015325758,.180792745748506,1
CI851,12,0,0,37,41,10,0,6,1,.0014,.0002,3.02589209352323,3.55038363177632,.635562567918242,.91,152,1,1,0,3.43133478144773,-1.772702412111,-.00387904015325758,.180792745748506,1
CI851,13,0,0,50,36,26,3,17,0,.015,0,3.02589209352323,3.55038363177632,.635562567918242,.91,152,1,1,0,3.43133478144773,-1.772702412111,-.00387904015325758,.180792745748506,1
CI851,14,14,0,54,53,4,0,21,12,.0221,.0142,3.02589209352323,3.55038363177632,.635562567918242,.91,152,1,1,0,3.43133478144773,-1.772702412111,-.00387904015325758,.180792745748506,1
CI851,15,21,8,40,57,0,0,16,0,.0115, ,3.02589209352323,3.55038363177632,.635562567918242,.91,152,1,1,0,3.43133478144773,-1.772702412111,-.00387904015325758,.180792745748506,1
CO932,1,0,0,52,40,30,70,21,8,.0132,.0001,-.238790279669604,-.407747139783834,-2.05129945439004,.56,148,0,1,0,.688946417903077,.51223661586857,-.00387904015325758,1.88203105526456,1
CO932,2,0,0,53,33,237,1,20,17,.0047,.0056,-.238790279669604,-.407747139783834,-2.05129945439004,.56,148,0,1,0,.688946417903077,.51223661586857,-.00387904015325758,1.88203105526456,1
CO932,3,0,0,58,53,85,101,22,23,.0108,.0101,-.238790279669604,-.407747139783834,-2.05129945439004,.56,148,0,1,0,.688946417903077,.51223661586857,-.00387904015325758,1.88203105526456,1
CO932,4,0,0,48,55,195,181,21,0,.0041,0,-.238790279669604,-.407747139783834,-2.05129945439004,.56,148,0,1,0,.688946417903077,.51223661586857,-.00387904015325758,1.88203105526456,1
CO932,5,0,0,44,54,73,0,6,7,.0026,.0007,-.238790279669604,-.407747139783834,-2.05129945439004,.56,148,0,1,0,.688946417903077,.51223661586857,-.00387904015325758,1.88203105526456,1
CO932,6,0,0,16,37,46,12,23,15,.0164,.0009,-.238790279669604,-.407747139783834,-2.05129945439004,.56,148,0,1,0,.688946417903077,.51223661586857,-.00387904015325758,1.88203105526456,1
CO932,7,0,0,54,42,295,17,37,8,.0117,.0006,-.238790279669604,-.407747139783834,-2.05129945439004,.56,148,0,1,0,.688946417903077,.51223661586857,-.00387904015325758,1.88203105526456,1
CO932,8,0,0,53,52,210,10,7,1,.003,.0001,-.238790279669604,-.407747139783834,-2.05129945439004,.56,148,0,1,0,.688946417903077,.51223661586857,-.00387904015325758,1.88203105526456,1
CO932,9,0,0,16,49,54,2,0,2,0,0,-.238790279669604,-.407747139783834,-2.05129945439004,.56,148,0,1,0,.688946417903077,.51223661586857,-.00387904015325758,1.88203105526456,1
CO932,10,0,0,54,29,0,0,22,21,.0053,.0141,-.238790279669604,-.407747139783834,-2.05129945439004,.56,148,0,1,0,.688946417903077,.51223661586857,-.00387904015325758,1.88203105526456,1
CO932,11,0,0,56,58,96,253,9,3,.0079,0,-.238790279669604,-.407747139783834,-2.05129945439004,.56,148,0,1,0,.688946417903077,.51223661586857,-.00387904015325758,1.88203105526456,1
CO932,12,7,0,35,45,10,0,5,7,.0009,.0013,-.238790279669604,-.407747139783834,-2.05129945439004,.56,148,0,1,0,.688946417903077,.51223661586857,-.00387904015325758,1.88203105526456,1
CO932,13,0,0,51,50,17,23,8,27,.0075,.0137,-.238790279669604,-.407747139783834,-2.05129945439004,.56,148,0,1,0,.688946417903077,.51223661586857,-.00387904015325758,1.88203105526456,1
CO932,14,7,0,28,53,2,246,0,18,0,.0053,-.238790279669604,-.407747139783834,-2.05129945439004,.56,148,0,1,0,.688946417903077,.51223661586857,-.00387904015325758,1.88203105526456,1
CO932,15,0,0,53,40,0,11,10,.0017,.0039, ,-.238790279669604,-.407747139783834,-2.05129945439004,.56,148,0,1,0,.688946417903077,.51223661586857,-.00387904015325758,1.88203105526456,1
DI285,1,0,0,58,52,836,371,42,33,.0143,.0228,.486694692151026,-.407747139783834,-.829998535159005,.54,109,1,1,0,.532238511414811,-1.772702412111,.775808030652281,-.0809362249462725,1
DI285,2,0,0,55,51,258,410,5,41,.0021,.0289,.486694692151026,-.407747139783834,-.829998535159005,.54,109,1,1,0,.532238511414811,-1.772702412111,.775808030652281,-.0809362249462725,1
DI285,3,0,0,18,50,38,521,34,19,.0183,.005,.486694692151026,-.407747139783834,-.829998535159005,.54,109,1,1,0,.532238511414811,-1.772702412111,.775808030652281,-.0809362249462725,1
DI285,4,0,0,44,52,329,90,7,32,.0021,.0262,.486694692151026,-.407747139783834,-.829998535159005,.54,109,1,1,0,.532238511414811,-1.772702412111,.775808030652281,-.0809362249462725,1
DI285,5,0,0,36,52,37,471,27,18,.0174,.0069,.486694692151026,-.407747139783834,-.829998535159005,.54,109,1,1,0,.532238511414811,-1.772702412111,.775808030652281,-.0809362249462725,1
DI285,6,0,0,54,58,313,125,44,38,.0369,.0107,.486694692151026,-.407747139783834,-.829998535159005,.54,109,1,1,0,.532238511414811,-1.772702412111,.775808030652281,-.0809362249462725,1
DI285,7,0,0,55,50,664,193,45,0,.0235,0,.486694692151026,-.407747139783834,-.829998535159005,.54,109,1,1,0,.532238511414811,-1.772702412111,.775808030652281,-.0809362249462725,1
DI285,8,0,0,59,0,423,0,13,6,.0081,.0026,.486694692151026,-.407747139783834,-.829998535159005,.54,109,1,1,0,.532238511414811,-1.772702412111,.775808030652281,-.0809362249462725,1
DI285,9,0,0,29,27,145,47,4,3,.0011,.0017,.486694692151026,-.407747139783834,-.829998535159005,.54,109,1,1,0,.532238511414811,-1.772702412111,.775808030652281,-.0809362249462725,1
DI285,10,0,0,54,10,19,31,0,18,0,.0172,.486694692151026,-.407747139783834,-.829998535159005,.54,109,1,1,0,.532238511414811,-1.772702412111,.775808030652281,-.0809362249462725,1
DI285,11,0,16,59,60,0,7,9,36,.0002,.0385,.486694692151026,-.407747139783834,-.829998535159005,.54,109,1,1,0,.532238511414811,-1.772702412111,.775808030652281,-.0809362249462725,1
DI285,12,0,36,57,53,4,10,4,1,0,.0001,.486694692151026,-.407747139783834,-.829998535159005,.54,109,1,1,0,.532238511414811,-1.772702412111,.775808030652281,-.0809362249462725,1
DI285,13,0,0,50,53,0,2,11,31,0,.0232,.486694692151026,-.407747139783834,-.829998535159005,.54,109,1,1,0,.532238511414811,-1.772702412111,.775808030652281,-.0809362249462725,1
DI285,14,0,16,51,58,0,115,18,11,.0096,.0097,.486694692151026,-.407747139783834,-.829998535159005,.54,109,1,1,0,.532238511414811,-1.772702412111,.775808030652281,-.0809362249462725,1
DI285,15,0,9,57,40,172,44,26,.0464,.0206, ,.486694692151026,-.407747139783834,-.829998535159005,.54,109,1,1,0,.532238511414811,-1.772702412111,.775808030652281,-.0809362249462725,1
DT606,1,0,0,55,41,227,93,26,30,.0076,.0121,3.75137706534386,-.407747139783834,-.341478167466589,.56,125,0,1,0,.688946417903077,-.695642169787253,-.00387904015325758,-.931555379704301,1
DT606,2,0,0,45,55,136,217,26,26,.0136,.0097,3.75137706534386,-.407747139783834,-.341478167466589,.56,125,0,1,0,.688946417903077,-.695642169787253,-.00387904015325758,-.931555379704301,1
DT606,3,0,0,30,53,244,175,0,14,0,.0006,3.75137706534386,-.407747139783834,-.341478167466589,.56,125,0,1,0,.688946417903077,-.695642169787253,-.00387904015325758,-.931555379704301,1
DT606,4,0,0,0,59,0,10,0,24,0,.003,3.75137706534386,-.407747139783834,-.341478167466589,.56,125,0,1,0,.688946417903077,-.695642169787253,-.00387904015325758,-.931555379704301,1
DT606,5,0,0,0,59,0,54,7,0,0,0,3.75137706534386,-.407747139783834,-.341478167466589,.56,125,0,1,0,.688946417903077,-.695642169787253,-.00387904015325758,-.931555379704301,1
DT606,6,0,0,7,58,0,0,0,3,0,.0006,3.75137706534386,-.407747139783834,-.341478167466589,.56,125,0,1,0,.688946417903077,-.695642169787253,-.00387904015325758,-.931555379704301,1
DT606,7,0,0,0,56,0,10,0,27,0,.0097,3.75137706534386,-.407747139783834,-.341478167466589,.56,125,0,1,0,.688946417903077,-.695642169787253,-.00387904015325758,-.931555379704301,1
DT606,8,0,0,0,57,0,174,0,46,0,.0067,3.75137706534386,-.407747139783834,-.341478167466589,.56,125,0,1,0,.688946417903077,-.695642169787253,-.00387904015325758,-.931555379704301,1
